Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Commodity Class,Sub Class,Master Planning Family,Safety Stock,Shelf Life,Stock Type,GL Category,Leadtime Level,Leadtime MFG,Location,Lot Number,Status,Quantity On Hand,Primary UOM,Hard Commit,A1 Cost,B1 Cost,C1 Cost,C2 Cost,Lot Number1,Supplier Lot Number,On Hand Date,Expiration Date Month,TIME
CIN2,T1004,T1004,T1004,SBR,PSB,RCB,0,365,P,IN30,30,37,G25,619038,"",19850,LB,0,$18262,$0,$0,$0,619038,1462709,2026-05-22 00:00:00,2027-05-18 00:00:00,2026-07-14 00:00:00
CIN2,T1004,T1004,T1004,SBR,PSB,RCB,0,365,P,IN30,30,37,G26,619643,"",5000,LB,0,$4600,$0,$0,$0,619643,1475665,2026-07-13 00:00:00,2027-07-07 00:00:00,2026-07-14 00:00:00
CIN2,T1004,T1004,T1004,SBR,PSB,RCB,0,365,P,IN30,30,37,G2882,619583,"",16420,LB,0,$15106,$0,$0,$0,619583,1472667,2026-07-07 00:00:00,2027-07-02 00:00:00,2026-07-14 00:00:00
CIN2,T1004,T1004,T1004,SBR,PSB,RCB,0,365,P,IN30,30,37,G2882,619643,"",39720,LB,0,$36542,$0,$0,$0,619643,1475665,2026-07-13 00:00:00,2027-07-07 00:00:00,2026-07-14 00:00:00
CIN2,T1004,T1004,T1004,SBR,PSB,RCB,0,365,P,IN30,30,37,G38,618943,"",2135,LB,0,$1964,$0,$0,$0,618943,1461108,2026-05-15 00:00:00,2027-05-11 00:00:00,2026-07-14 00:00:00
CIN2,T173035,T173035,T173035,"",L,FCB,0,730,M,IN32,1,6,G32,4583691,"",835,LB,0,$717,$18,$34,$65,4583691,"",2026-07-13 00:00:00,2028-07-12 00:00:00,2026-07-14 00:00:00
CIN2,T173035,T173035,T173035-T3,"",L,FCB,0,730,S,IN32,1,6,F1,4583691,"",5200,LB,5200,$4812,$186,$262,$422,4583691,"",2026-07-13 00:00:00,2028-07-12 00:00:00,2026-07-14 00:00:00
CIN2,T173035,T173035,T173035-T3,"",L,FCB,0,730,S,IN32,1,6,F19,4583691,"",36400,LB,0,$33685,$1303,$1831,$2952,4583691,"",2026-07-13 00:00:00,2028-07-12 00:00:00,2026-07-14 00:00:00
CIN2,T6155,T6155,T6155,SBR,PSB,RCB,0,365,P,IN30,30,37,G34,619173,"",970,LB,0,$1077,$0,$0,$0,619173,1468115,2026-06-03 00:00:00,2027-06-01 00:00:00,2026-07-14 00:00:00
CIN2,T6155,T6155,T6155,SBR,PSB,RCB,0,365,P,IN30,30,37,G37,618783,"",1068,LB,0,$1185,$0,$0,$0,618783,1459366,2026-04-30 00:00:00,2027-04-28 00:00:00,2026-07-14 00:00:00
SING,T6161,T6161.S,T6161.S,ACR,ACR,RAW,0,730,P,IN30,104,0,INCOMING,619377,"",151,KG,0,$533,$0,$0,$0,619377,1473977,2026-06-19 00:00:00,2028-06-18 00:00:00,2026-07-14 00:00:00
CIN2,T945,T945,T945,ADD,ADD,RCB,300,730,P,IN30,40,47,G30,618985,"",1581,LB,0,$4093,$0,$0,$0,618985,A003PBJ042,2026-05-19 00:00:00,2028-01-08 00:00:00,2026-07-14 00:00:00
SING,T945,T945.S,T945.S,ADD,ADD,RCB,0,365,P,IN30,133,18,B01,27000743,"",12,KG,0,$196,$0,$0,$0,27000743,613322,2025-09-23 00:00:00,2026-09-23 00:00:00,2026-07-14 00:00:00
SNG4,T945,T945.S,T945.S,ADD,ADD,RCB,25,365,P,IN30,133,18,"",27000858,"",50,KG,0,$792,$0,$0,$0,27000858,615940,2025-11-25 00:00:00,2026-11-25 00:00:00,2026-07-14 00:00:00
SNG4,T945,T945.S,T945.S,ADD,ADD,RCB,25,365,P,IN30,133,18,"",27001284,"",75,KG,0,$1188,$0,$0,$0,27001284,617550,2026-06-08 00:00:00,2027-06-08 00:00:00,2026-07-14 00:00:00
CIN2,TAPH2O,TAPH2O,TAPH2O,H2O,L,H2O,1,180,T,IN32,16,0,"",TAPH2O,"",500377,LB,0,$0,$0,$0,$0,TAPH2O,"",2002-10-03 00:00:00,2040-03-15 00:00:00,2026-07-14 00:00:00
CIN2,TAPH2O,TAPH2O,TAPH2O,H2O,L,H2O,1,180,T,IN32,16,0,"",TAPH2O,"",500377,LB,0,$0,$0,$0,$0,TAPH2O,"",2002-12-18 00:00:00,2040-03-15 00:00:00,2026-07-14 00:00:00
CINC,TAPH2O,TAPH2O,TAPH2O,H2O,L,H2O,1,180,T,IN32,16,0,"",TAPH2O,"",3553350,LB,0,$0,$0,$0,$0,TAPH2O,"",2002-10-03 00:00:00,2040-03-15 00:00:00,2026-07-14 00:00:00
CINC,TAPH2O,TAPH2O,TAPH2O,H2O,L,H2O,1,180,T,IN32,16,0,"",TAPH2O,"",3553350,LB,0,$0,$0,$0,$0,TAPH2O,"",2002-12-18 00:00:00,2040-03-15 00:00:00,2026-07-14 00:00:00
CIN2,TAPH2OH,TAPH2OH,TAPH2OH,H2O,L,H2O,1,180,T,IN32,16,0,"",TAPH2OH,"",1000000,LB,0,$0,$0,$0,$0,TAPH2OH,"",2002-12-18 00:00:00,2040-03-15 00:00:00,2026-07-14 00:00:00
CINC,TAPH2OH,TAPH2OH,TAPH2OH,H2O,L,H2O,1,180,T,IN32,16,0,"",TAPH2OH,"",1000000,LB,0,$0,$0,$0,$0,TAPH2OH,"",2002-12-18 00:00:00,2040-03-15 00:00:00,2026-07-14 00:00:00
SNG4,TBL,TBL.S,TBL.S,PKG,PKO,PKG,0,730,P,IN30,7,18,"",XX,"",88,EA,0,$3531,$0,$0,$0,XX,"",2024-10-04 00:00:00,2026-10-22 00:00:00,2026-07-14 00:00:00
SNG4,TBL,TBL.S,TBL.S,PKG,PKO,PKG,0,730,P,IN30,7,18,"",XX,"",88,EA,0,$3531,$0,$0,$0,XX,"",2024-10-22 00:00:00,2026-10-22 00:00:00,2026-07-14 00:00:00
SNG4,TBL,TBL.S,TBL.S,PKG,PKO,PKG,0,730,P,IN30,7,18,"",XX,"",88,EA,0,$3531,$0,$0,$0,XX,XX,2026-03-18 00:00:00,2028-03-17 00:00:00,2026-07-14 00:00:00
SNG4,TBL,TBL.S,TBL.S,PKG,PKO,PKG,0,730,P,IN30,7,18,"",XX,"",88,EA,0,$3531,$0,$0,$0,XX,XX,2026-03-25 00:00:00,2028-03-24 00:00:00,2026-07-14 00:00:00
